UrusanPemerintahan|Organisasi|Program|SubProgram|PendapatanBelanja|Tipe|SubTipe|Uraian|Jumlah
1.20|193|27|014||||Dukungan Pelaksanaan Penanganan Segera di Kelurahan|
1.20|193|27|014|5|2||BELANJA LANGSUNG|3.323.194.388
1.20|193|27|014|5|2|1|BELANJA PEGAWAI|2.457.000.000
1.20|193|27|014|5|2|2|BELANJA BARANG DAN JASA|602.563.805
1.20|193|27|014|5|2|3|BELANJA MODAL|263.630.583
1.20|193|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|193|27|015||||Penanggulangan Bencana Kelurahan Kebayoran Lama Selatan|
1.20|193|27|015|5|2||BELANJA LANGSUNG|49.896.000
1.20|193|27|015|5|2|2|BELANJA BARANG DAN JASA|49.896.000
1.20|193|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|193|27|016||||Bimtek dan Pendataan Dasawisma|
1.20|193|27|016|5|2||BELANJA LANGSUNG|199.507.000
1.20|193|27|016|5|2|2|BELANJA BARANG DAN JASA|199.507.000
1.20|193|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|193|27|017||||Pemberian Makanan Tambahan (PMT)|
1.20|193|27|017|5|2||BELANJA LANGSUNG|54.958.400
1.20|193|27|017|5|2|2|BELANJA BARANG DAN JASA|54.958.400
1.20|194|00|000|5|||BELANJA DAERAH|
1.20|194|00|000|5|2||BELANJA LANGSUNG|8.889.990.818
1.20|194|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|194|27|001||||Penyelenggaraan peningkatan Pelayanan Kapasitas Kelurahan Pondok Pinang PHL Kebersihan Ketertiban Kesehatan|
1.20|194|27|001|5|2||BELANJA LANGSUNG|66.010.000
1.20|194|27|001|5|2|1|BELANJA PEGAWAI|64.800.000
1.20|194|27|001|5|2|2|BELANJA BARANG DAN JASA|1.210.000
1.20|194|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|194|27|002||||Pelaksanaan Kerja Bakti|
1.20|194|27|002|5|2||BELANJA LANGSUNG|174.553.960
1.20|194|27|002|5|2|2|BELANJA BARANG DAN JASA|174.553.960
1.20|194|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|194|27|003||||Pengadaan sarana dan Prasarana Kelurahan Kelurahan Pondok Pinang|
1.20|194|27|003|5|2||BELANJA LANGSUNG|156.466.950
1.20|194|27|003|5|2|2|BELANJA BARANG DAN JASA|44.830.000
1.20|194|27|003|5|2|3|BELANJA MODAL|111.636.950
1.20|194|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|194|27|004||||Pengadaan sarana dan Prasarana Kesehatan Masyarakat Kelurahan Pondok Pinang|
1.20|194|27|004|5|2||BELANJA LANGSUNG|571.381.000
1.20|194|27|004|5|2|1|BELANJA PEGAWAI|301.428.000
1.20|194|27|004|5|2|2|BELANJA BARANG DAN JASA|269.953.000
1.20|194|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|194|27|005||||Pengadaan sarana dan Prasarana Kebersihan Masyarakat Kelurahan Pondok Pinang|
1.20|194|27|005|5|2||BELANJA LANGSUNG|261.231.360
1.20|194|27|005|5|2|2|BELANJA BARANG DAN JASA|261.231.360
1.20|194|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|194|27|006||||Pembinaan Masyarakat dan Lembaga Kemasyarakatan Kelurahan Pondok Pinang|
1.20|194|27|006|5|2||BELANJA LANGSUNG|560.312.500
1.20|194|27|006|5|2|1|BELANJA PEGAWAI|40.400.000
1.20|194|27|006|5|2|2|BELANJA BARANG DAN JASA|519.912.500
1.20|194|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|194|27|007||||Penyediaan Operasional RT, RW dan LMK|
1.20|194|27|007|5|2||BELANJA LANGSUNG|2.739.000.000
1.20|194|27|007|5|2|2|BELANJA BARANG DAN JASA|2.739.000.000
1.20|194|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|194|27|008||||Penyelenggaraan Tugas dan Fungsi Kelurahan Pondok Pinang|
1.20|194|27|008|5|2||BELANJA LANGSUNG|69.388.500
1.20|194|27|008|5|2|2|BELANJA BARANG DAN JASA|69.388.500
1.20|194|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|194|27|009||||Pelaksanaan Penertiban Kelurahan Pondok Pinang|
1.20|194|27|009|5|2||BELANJA LANGSUNG|74.899.230
1.20|194|27|009|5|2|2|BELANJA BARANG DAN JASA|74.899.230
1.20|194|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|194|27|010||||Penyelenggaraan Koordinasi Pelaksanaan Tugas dan Fungsi Kelurahan Pondok Pinang|
1.20|194|27|010|5|2||BELANJA LANGSUNG|51.755.000
1.20|194|27|010|5|2|1|BELANJA PEGAWAI|12.000.000
1.20|194|27|010|5|2|2|BELANJA BARANG DAN JASA|39.755.000
1.20|194|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|194|27|011||||Penyelenggaran Operasional Kelurahan Pondok Pinang|
1.20|194|27|011|5|2||BELANJA LANGSUNG|272.125.286
1.20|194|27|011|5|2|1|BELANJA PEGAWAI|21.120.000
1.20|194|27|011|5|2|2|BELANJA BARANG DAN JASA|251.005.286
1.20|194|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|194|27|012||||Penyediaan Jasa TALI dan IPAL (12 Bulan)|
1.20|194|27|012|5|2||BELANJA LANGSUNG|240.744.000
1.20|194|27|012|5|2|2|BELANJA BARANG DAN JASA|240.744.000
1.20|194|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|194|27|013||||Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor|
1.20|194|27|013|5|2||BELANJA LANGSUNG|48.170.000
1.20|194|27|013|5|2|2|BELANJA BARANG DAN JASA|48.170.000
1.20|194|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|194|27|014||||Penatausahaan Kelurahan Pondok Pinang|
1.20|194|27|014|5|2||BELANJA LANGSUNG|100.795.200
1.20|194|27|014|5|2|2|BELANJA BARANG DAN JASA|100.795.200
1.20|194|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|194|27|015||||Penanggulangan Bencana Kelurahan Pondok Pinang|
1.20|194|27|015|5|2||BELANJA LANGSUNG|134.433.000
1.20|194|27|015|5|2|1|BELANJA PEGAWAI|14.000.000
1.20|194|27|015|5|2|2|BELANJA BARANG DAN JASA|120.433.000
1.20|194|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|194|27|016||||Dukungan Pelaksanaan Penanganan Segera di Kelurahan|
1.20|194|27|016|5|2||BELANJA LANGSUNG|3.247.284.232
1.20|194|27|016|5|2|1|BELANJA PEGAWAI|2.457.000.000
1.20|194|27|016|5|2|2|BELANJA BARANG DAN JASA|524.604.232
1.20|194|27|016|5|2|3|BELANJA MODAL|265.680.000
1.20|194|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|194|27|017||||Bimtek dan Pendataan Dasawisma|
1.20|194|27|017|5|2||BELANJA LANGSUNG|66.893.400
1.20|194|27|017|5|2|2|BELANJA BARANG DAN JASA|66.893.400
1.20|194|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|194|27|018||||Pemberian Makanan Tambahan (PMT)|
1.20|194|27|018|5|2||BELANJA LANGSUNG|54.547.200
1.20|194|27|018|5|2|2|BELANJA BARANG DAN JASA|54.547.200
1.20|195|00|000|5|||BELANJA DAERAH|
1.20|195|00|000|5|2||BELANJA LANGSUNG|8.190.598.902
1.20|195|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|195|27|001||||Penyelenggaraan peningkatan Pelayanan Kapasitas Kelurahan Cipulir PHL Kebersihan Ketertiban Kesehatan|
1.20|195|27|001|5|2||BELANJA LANGSUNG|20.599.480
1.20|195|27|001|5|2|2|BELANJA BARANG DAN JASA|20.599.480
1.20|195|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|195|27|002||||Pelaksanaan Kerja Bakti|
1.20|195|27|002|5|2||BELANJA LANGSUNG|224.577.505
1.20|195|27|002|5|2|2|BELANJA BARANG DAN JASA|224.577.505
1.20|195|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|195|27|003||||Pengadaan sarana dan Prasarana Kesehatan Masyarakat Kelurahan Cipulir|
1.20|195|27|003|5|2||BELANJA LANGSUNG|527.473.500
1.20|195|27|003|5|2|1|BELANJA PEGAWAI|126.000.000
1.20|195|27|003|5|2|2|BELANJA BARANG DAN JASA|401.473.500
1.20|195|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|195|27|004||||Pengadaan sarana dan Prasarana Kebersihan Masyarakat Kelurahan Cipulir|
1.20|195|27|004|5|2||BELANJA LANGSUNG|404.999.650
1.20|195|27|004|5|2|2|BELANJA BARANG DAN JASA|404.999.650
1.20|195|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|195|27|005||||Pembinaan Masyarakat dan Lembaga Kemasyarakatan Kelurahan Cipulir|
1.20|195|27|005|5|2||BELANJA LANGSUNG|502.604.680
1.20|195|27|005|5|2|1|BELANJA PEGAWAI|150.600.000
1.20|195|27|005|5|2|2|BELANJA BARANG DAN JASA|337.759.680
1.20|195|27|005|5|2|3|BELANJA MODAL|14.245.000
1.20|195|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|195|27|006||||Penyediaan Operasional RT, RW dan LMK Kelurahan|
1.20|195|27|006|5|2||BELANJA LANGSUNG|1.994.700.000
1.20|195|27|006|5|2|2|BELANJA BARANG DAN JASA|1.994.700.000
1.20|195|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|195|27|007||||Penyelenggaraan Tugas dan Fungsi Kelurahan Cipulir|
1.20|195|27|007|5|2||BELANJA LANGSUNG|181.521.990
1.20|195|27|007|5|2|2|BELANJA BARANG DAN JASA|181.521.990
1.20|195|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|195|27|008||||Penyelenggaraan Koordinasi Pelaksanaan Tugas dan Fungsi Kelurahan Cipulir|
1.20|195|27|008|5|2||BELANJA LANGSUNG|148.937.200
1.20|195|27|008|5|2|2|BELANJA BARANG DAN JASA|146.242.200
1.20|195|27|008|5|2|3|BELANJA MODAL|2.695.000
1.20|195|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|195|27|009||||Penyelenggaran Operasional Kelurahan Cipulir|
1.20|195|27|009|5|2||BELANJA LANGSUNG|399.977.132
1.20|195|27|009|5|2|2|BELANJA BARANG DAN JASA|269.822.162
1.20|195|27|009|5|2|3|BELANJA MODAL|130.154.970
1.20|195|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|195|27|010||||Penyediaan Jasa TALI dan IPAL (12 Bulan)|
1.20|195|27|010|5|2||BELANJA LANGSUNG|235.992.768
1.20|195|27|010|5|2|2|BELANJA BARANG DAN JASA|235.992.768
1.20|195|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|195|27|011||||Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor|
1.20|195|27|011|5|2||BELANJA LANGSUNG|50.399.120
1.20|195|27|011|5|2|2|BELANJA BARANG DAN JASA|50.399.120
1.20|195|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|195|27|012||||Penatausahaan Kelurahan Cipulir|
1.20|195|27|012|5|2||BELANJA LANGSUNG|70.666.461
1.20|195|27|012|5|2|2|BELANJA BARANG DAN JASA|70.666.461
1.20|195|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|195|27|013||||Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan|
1.20|195|27|013|5|2||BELANJA LANGSUNG|34.978.350
1.20|195|27|013|5|2|2|BELANJA BARANG DAN JASA|34.978.350
1.20|195|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|195|27|014||||Penanggulangan Bencana Kelurahan Cipulir|
1.20|195|27|014|5|2||BELANJA LANGSUNG|147.998.444
1.20|195|27|014|5|2|2|BELANJA BARANG DAN JASA|129.848.444
1.20|195|27|014|5|2|3|BELANJA MODAL|18.150.000
1.20|195|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|195|27|015||||Dukungan Pelaksanaan Penanganan Segera di Kelurahan|
1.20|195|27|015|5|2||BELANJA LANGSUNG|3.045.231.822
1.20|195|27|015|5|2|1|BELANJA PEGAWAI|143.700.480
1.20|195|27|015|5|2|2|BELANJA BARANG DAN JASA|2.728.501.342
1.20|195|27|015|5|2|3|BELANJA MODAL|173.030.000
1.20|195|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|195|27|016||||Bimtek dan Pendataan Dasawisma|
1.20|195|27|016|5|2||BELANJA LANGSUNG|199.940.800
1.20|195|27|016|5|2|2|BELANJA BARANG DAN JASA|199.940.800
1.20|196|00|000|5|||BELANJA DAERAH|
1.20|196|00|000|5|2||BELANJA LANGSUNG|7.527.233.711
1.20|196|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|196|27|001||||Penyelenggaraan peningkatan Pelayanan Kapasitas Kelurahan Grogol Selatan PHL Kebersihan Ketertiban Kesehatan|
1.20|196|27|001|5|2||BELANJA LANGSUNG|40.257.967
1.20|196|27|001|5|2|2|BELANJA BARANG DAN JASA|40.257.967
1.20|196|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|196|27|002||||Pelaksanaan Kerja Bakti|
1.20|196|27|002|5|2||BELANJA LANGSUNG|154.995.600
1.20|196|27|002|5|2|2|BELANJA BARANG DAN JASA|154.995.600
1.20|196|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|196|27|003||||Pengadaan sarana dan Prasarana Kelurahan Kelurahan Grogol Selatan|
1.20|196|27|003|5|2||BELANJA LANGSUNG|89.656.450
1.20|196|27|003|5|2|3|BELANJA MODAL|89.656.450
1.20|196|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|196|27|004||||Pengadaan sarana dan Prasarana Kesehatan Masyarakat Kelurahan Grogol Selatan|
1.20|196|27|004|5|2||BELANJA LANGSUNG|178.457.600
1.20|196|27|004|5|2|2|BELANJA BARANG DAN JASA|178.457.600
1.20|196|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|196|27|005||||Pengadaan sarana dan Prasarana Kebersihan Masyarakat Kelurahan Grogol Selatan|
1.20|196|27|005|5|2||BELANJA LANGSUNG|254.576.000
1.20|196|27|005|5|2|2|BELANJA BARANG DAN JASA|254.576.000
1.20|196|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|196|27|006||||Pembinaan Masyarakat dan Lembaga Kemasyarakatan Kelurahan Grogol Selatan|
1.20|196|27|006|5|2||BELANJA LANGSUNG|186.395.000
1.20|196|27|006|5|2|1|BELANJA PEGAWAI|15.200.000
1.20|196|27|006|5|2|2|BELANJA BARANG DAN JASA|171.195.000
1.20|196|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|196|27|007||||Penyediaan Operasional RT, RW dan LMK|
1.20|196|27|007|5|2||BELANJA LANGSUNG|1.737.300.000
1.20|196|27|007|5|2|2|BELANJA BARANG DAN JASA|1.737.300.000
1.20|196|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|196|27|008||||Penyelenggaraan Tugas dan Fungsi Kelurahan Grogol Selatan|
1.20|196|27|008|5|2||BELANJA LANGSUNG|130.186.000
1.20|196|27|008|5|2|2|BELANJA BARANG DAN JASA|130.186.000
1.20|196|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|196|27|009||||Pelaksanaan Penertiban Kelurahan Grogol Selatan|
1.20|196|27|009|5|2||BELANJA LANGSUNG|114.580.000
1.20|196|27|009|5|2|1|BELANJA PEGAWAI|24.000.000
1.20|196|27|009|5|2|2|BELANJA BARANG DAN JASA|86.180.000
1.20|196|27|009|5|2|3|BELANJA MODAL|4.400.000
1.20|196|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|196|27|010||||Penyelenggaraan Koordinasi Pelaksanaan Tugas dan Fungsi Kelurahan Grogol Selatan|
1.20|196|27|010|5|2||BELANJA LANGSUNG|375.412.500
1.20|196|27|010|5|2|1|BELANJA PEGAWAI|148.320.000
1.20|196|27|010|5|2|2|BELANJA BARANG DAN JASA|227.092.500
1.20|196|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|196|27|011||||Penyelenggaran Operasional Kelurahan Grogol Selatan|
1.20|196|27|011|5|2||BELANJA LANGSUNG|248.858.780
1.20|196|27|011|5|2|1|BELANJA PEGAWAI|91.200.000
1.20|196|27|011|5|2|2|BELANJA BARANG DAN JASA|157.658.780
1.20|196|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|196|27|012||||Penyediaan Jasa TALI dan IPAL (12 Bulan)|
1.20|196|27|012|5|2||BELANJA LANGSUNG|120.084.000
1.20|196|27|012|5|2|2|BELANJA BARANG DAN JASA|120.084.000
1.20|196|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|196|27|013||||Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor|
1.20|196|27|013|5|2||BELANJA LANGSUNG|52.700.000
1.20|196|27|013|5|2|2|BELANJA BARANG DAN JASA|52.700.000
1.20|196|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|196|27|014||||Penatausahaan Kelurahan Grogol Selatan|
1.20|196|27|014|5|2||BELANJA LANGSUNG|249.994.720
1.20|196|27|014|5|2|1|BELANJA PEGAWAI|35.800.000
1.20|196|27|014|5|2|2|BELANJA BARANG DAN JASA|214.194.720
1.20|196|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|196|27|015||||Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan|
1.20|196|27|015|5|2||BELANJA LANGSUNG|29.305.000
1.20|196|27|015|5|2|2|BELANJA BARANG DAN JASA|29.305.000
1.20|196|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|196|27|016||||Dukungan Pelaksanaan Penanganan Segera di Kelurahan|
1.20|196|27|016|5|2||BELANJA LANGSUNG|3.323.099.094
1.20|196|27|016|5|2|1|BELANJA PEGAWAI|2.457.000.000
1.20|196|27|016|5|2|2|BELANJA BARANG DAN JASA|690.869.094
1.20|196|27|016|5|2|3|BELANJA MODAL|175.230.000
1.20|196|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|196|27|017||||Bimtek dan Pendataan Dasawisma|
1.20|196|27|017|5|2||BELANJA LANGSUNG|186.965.000
1.20|196|27|017|5|2|2|BELANJA BARANG DAN JASA|186.965.000
1.20|196|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|196|27|018||||Pemberian Makanan Tambahan (PMT)|
1.20|196|27|018|5|2||BELANJA LANGSUNG|54.410.000
1.20|196|27|018|5|2|2|BELANJA BARANG DAN JASA|54.410.000
1.20|197|00|000|5|||BELANJA DAERAH|
1.20|197|00|000|5|2||BELANJA LANGSUNG|8.996.027.437
1.20|197|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|197|27|001||||Penyelenggaraan peningkatan Pelayanan Kapasitas Kelurahan Grogol Utara PHL Kebersihan Ketertiban Kesehatan|
1.20|197|27|001|5|2||BELANJA LANGSUNG|432.850.040
1.20|197|27|001|5|2|1|BELANJA PEGAWAI|104.220.000
1.20|197|27|001|5|2|2|BELANJA BARANG DAN JASA|328.630.040
1.20|197|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|197|27|003||||Pelaksanaan Kerja Bakti|
1.20|197|27|003|5|2||BELANJA LANGSUNG|196.922.120
1.20|197|27|003|5|2|2|BELANJA BARANG DAN JASA|196.922.120
1.20|197|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|197|27|004||||Pengadaan sarana dan Prasarana Kelurahan Kelurahan Grogol Utara|
1.20|197|27|004|5|2||BELANJA LANGSUNG|244.485.870
1.20|197|27|004|5|2|2|BELANJA BARANG DAN JASA|37.720.870
1.20|197|27|004|5|2|3|BELANJA MODAL|206.765.000
1.20|197|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|197|27|005||||Pengadaan sarana dan Prasarana Kesehatan Masyarakat Kelurahan Grogol Utara|
1.20|197|27|005|5|2||BELANJA LANGSUNG|124.701.643
1.20|197|27|005|5|2|2|BELANJA BARANG DAN JASA|124.701.643
1.20|197|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|197|27|006||||Pengadaan sarana dan Prasarana Kebersihan Masyarakat Kelurahan Grogol Utara|
1.20|197|27|006|5|2||BELANJA LANGSUNG|282.407.400
1.20|197|27|006|5|2|2|BELANJA BARANG DAN JASA|282.407.400
1.20|197|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|197|27|007||||Pembinaan Masyarakat dan Lembaga Kemasyarakatan Kelurahan Grogol Utara|
1.20|197|27|007|5|2||BELANJA LANGSUNG|480.400.520
1.20|197|27|007|5|2|2|BELANJA BARANG DAN JASA|480.400.520
1.20|197|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|197|27|008||||Penyediaan Operasional RT, RW dan LMK|
1.20|197|27|008|5|2||BELANJA LANGSUNG|2.172.600.000
1.20|197|27|008|5|2|2|BELANJA BARANG DAN JASA|2.172.600.000
1.20|197|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|197|27|009||||Penyelenggaraan Tugas dan Fungsi Kelurahan Grogol Utara|
1.20|197|27|009|5|2||BELANJA LANGSUNG|357.124.830
1.20|197|27|009|5|2|1|BELANJA PEGAWAI|208.080.000
1.20|197|27|009|5|2|2|BELANJA BARANG DAN JASA|149.044.830
1.20|197|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|197|27|010||||Pelaksanaan Penertiban Kelurahan Grogol Utara|
1.20|197|27|010|5|2||BELANJA LANGSUNG|59.248.913
1.20|197|27|010|5|2|2|BELANJA BARANG DAN JASA|59.248.913
1.20|197|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|197|27|011||||Penyelenggaraan Koordinasi Pelaksanaan Tugas dan Fungsi Kelurahan Grogol Utara|
1.20|197|27|011|5|2||BELANJA LANGSUNG|309.806.250
1.20|197|27|011|5|2|2|BELANJA BARANG DAN JASA|309.806.250
1.20|197|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|197|27|012||||Penyelenggaran Operasional Kelurahan Grogol Utara|
1.20|197|27|012|5|2||BELANJA LANGSUNG|269.977.812
1.20|197|27|012|5|2|2|BELANJA BARANG DAN JASA|269.977.812
1.20|197|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|197|27|014||||Penyediaan Jasa TALI dan IPAL (12 Bulan)|
1.20|197|27|014|5|2||BELANJA LANGSUNG|227.282.400
1.20|197|27|014|5|2|2|BELANJA BARANG DAN JASA|227.282.400
1.20|197|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|197|27|015||||Penyediaan BBM dan Pemeliharaan Kendaraan Dinas Operasional Kantor|
1.20|197|27|015|5|2||BELANJA LANGSUNG|63.269.717
1.20|197|27|015|5|2|2|BELANJA BARANG DAN JASA|63.269.717
1.20|197|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|197|27|017||||Penatausahaan Kelurahan Grogol Utara|
1.20|197|27|017|5|2||BELANJA LANGSUNG|86.047.293
1.20|197|27|017|5|2|2|BELANJA BARANG DAN JASA|86.047.293
1.20|197|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|197|27|018||||Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan|
1.20|197|27|018|5|2||BELANJA LANGSUNG|79.737.500
1.20|197|27|018|5|2|1|BELANJA PEGAWAI|40.200.000
1.20|197|27|018|5|2|2|BELANJA BARANG DAN JASA|39.537.500
1.20|197|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|197|27|019||||Penanggulangan Bencana Kelurahan Grogol Utara|
1.20|197|27|019|5|2||BELANJA LANGSUNG|49.975.750
1.20|197|27|019|5|2|2|BELANJA BARANG DAN JASA|49.975.750
1.20|197|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|197|27|020||||Dukungan Pelaksanaan Penanganan Segera di Kelurahan|
1.20|197|27|020|5|2||BELANJA LANGSUNG|3.316.077.879
1.20|197|27|020|5|2|1|BELANJA PEGAWAI|2.268.000.000
1.20|197|27|020|5|2|2|BELANJA BARANG DAN JASA|840.590.793
1.20|197|27|020|5|2|3|BELANJA MODAL|207.487.086
1.20|197|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|197|27|021||||Bimtek dan Pendataan Dasawisma|
1.20|197|27|021|5|2||BELANJA LANGSUNG|191.265.000
1.20|197|27|021|5|2|2|BELANJA BARANG DAN JASA|191.265.000
1.20|197|27|||||Program Peningkatan Kapasitas Pemerintahan Kelurahan|
1.20|197|27|022||||Pemberian Makanan Tambahan (PMT)|
1.20|197|27|022|5|2||BELANJA LANGSUNG|51.846.500
1.20|197|27|022|5|2|2|BELANJA BARANG DAN JASA|51.846.500
1.20|198|00|000|5|||BELANJA DAERAH|
1.20|198|00|000|5|2||BELANJA LANGSUNG|7.523.581.538
1.20|198|01|||||Program Penataan dan Penyusunan Peraturan PerundangUndangan|
1.20|198|01|014||||Penyelenggaraan dan Partisipasi Kegiatan Kemasyarakatan|
1.20|198|01|014|5|2||BELANJA LANGSUNG|299.941.830
1.20|198|01|014|5|2|2|BELANJA BARANG DAN JASA|299.941.830
1.20|198|26|||||Program Peningkatan Kapasitas Pemerintahan Kecamatan|
1.20|198|26|001||||Pengadaan sarana dan Prasarana Kecamatan Pesanggrahan|
1.20|198|26|001|5|2||BELANJA LANGSUNG|404.641.450
1.20|198|26|001|5|2|2|BELANJA BARANG DAN JASA|153.693.751
1.20|198|26|001|5|2|3|BELANJA MODAL|250.947.699
1.20|198|26|||||Program Peningkatan Kapasitas Pemerintahan Kecamatan|
1.20|198|26|002||||Penanganan Ketertiban Masyarakat Kecamatan Pesanggrahan|
1.20|198|26|002|5|2||BELANJA LANGSUNG|234.789.900
1.20|198|26|002|5|2|2|BELANJA BARANG DAN JASA|234.789.900
1.20|198|26|||||Program Peningkatan Kapasitas Pemerintahan Kecamatan|
1.20|198|26|003||||Penanganan Saluran Kecamatan Pesanggrahan|
1.20|198|26|003|5|2||BELANJA LANGSUNG|1.397.973.628
1.20|198|26|003|5|2|2|BELANJA BARANG DAN JASA|1.397.973.628
1.20|198|26|||||Program Peningkatan Kapasitas Pemerintahan Kecamatan|
1.20|198|26|004||||Penanganan Jalan Kecamatan Pesanggrahan|
1.20|198|26|004|5|2||BELANJA LANGSUNG|1.096.840.381
1.20|198|26|004|5|2|2|BELANJA BARANG DAN JASA|1.096.840.381
1.20|198|26|||||Program Peningkatan Kapasitas Pemerintahan Kecamatan|
1.20|198|26|005||||Penanganan Pertamanan Kecamatan Pesanggrahan|
1.20|198|26|005|5|2||BELANJA LANGSUNG|119.901.547
1.20|198|26|005|5|2|1|BELANJA PEGAWAI|35.100.000
1.20|198|26|005|5|2|2|BELANJA BARANG DAN JASA|84.801.547
